material_id,formula,nelements,elements,elements_clean,crystal_system,band_gap,is_gap_direct,n,e_total,e_electronic,bulk_modulus_vrh,shear_modulus_vrh,energy_above_hull,formation_energy_per_atom,density,is_stable,is_magnetic,total_magnetization,weighted_work_function,theoretical,contains_toxic,contains_scarce,band_gap_score_sq,band_gap_score_si,stability_score,dielectric_score,mechanical_score,magnetic_score,direct_gap_bonus,semiconductor_score
mp-680446,Cu3P4Se4Br3,4,['Br' 'Cu' 'P' 'Se'],"Br,Cu,P,Se",Monoclinic,1.3783,True,,,,,,0.0,-0.463800321579506,4.055476979465903,True,False,4.4600000000000013e-05,,False,False,False,0.9954264593853289,0.6902782512487675,1.0,0.5,0.5,1.0,0.1,0.9273983525336473
mp-29428,Ta(TeCl3)2,3,['Cl' 'Ta' 'Te'],"Cl,Ta,Te",Triclinic,1.1619,True,,,,,,0.004928869085649001,-1.384178397296296,3.9130173392563883,False,False,0.0,,False,False,False,0.9056306009974878,0.9902940211471496,0.9061255723523292,0.5,0.5,1.0,0.1,0.9264831465095267
mp-7441,KP,2,['K' 'P'],"K,P",Orthorhombic,1.034999999999999,True,2.531802708874976,11.235214570000002,6.410024956666667,,,0.0,-0.536587557113094,2.079296273351812,True,False,0.0,,False,False,False,0.7477376296793207,0.9606560054411066,1.0,0.6322341763190596,0.5,1.0,0.1,0.9258679346838551
mp-29746,Cd4P2Cl3,3,['Cd' 'Cl' 'P'],"Cd,Cl,P",Cubic,1.3826,True,,,,,,0.0,-0.734202555383597,4.470986320263327,True,False,0.0,,False,False,False,0.994344925473635,0.6817418429333771,1.0,0.5,0.5,1.0,0.1,0.9258475078084153
mp-13956,Ag2PSe3,3,['Ag' 'P' 'Se'],"Ag,P,Se",Orthorhombic,1.186599999999999,False,3.104686254680173,14.884344336666665,9.63907674,,,0.0,-0.16940802690228102,5.793370047018977,True,False,0.0,,False,False,False,0.929102581354513,0.9756591354841084,1.0,0.9814052037570973,0.5,1.0,0.0,0.9258352962248091
mp-31012,K2(NbBr3)3,3,['Br' 'K' 'Nb'],"Br,K,Nb",Monoclinic,1.0786,True,,,,,,0.0,-1.508595819607144,4.169420433571146,True,False,0.0,,False,False,False,0.8077270192558352,0.9905231906929968,1.0,0.5,0.5,1.0,0.1,0.9255102334179083
mp-1195160,Al2Cu2Bi2S3Cl8,5,['Al' 'Bi' 'Cl' 'Cu' 'S'],"Al,Bi,Cl,Cu,S",Hexagonal,1.2722,True,,,,,,0.006024103124988,-1.349249576911765,3.667917346704007,False,False,0.000424799999999,,False,False,False,0.9857375611204346,0.8792433635097826,0.8864929886709599,0.5,0.5,1.0,0.1,0.924944141974316
mp-1018099,Ba2NCl,3,['Ba' 'Cl' 'N'],"Ba,Cl,N",Trigonal,1.1077,True,2.268269037540888,37.247913813333334,5.145044426666666,,,0.0,-1.543993426250001,4.758777158855021,True,False,0.0,,False,False,False,0.8448169677926587,0.9991598531211853,1.0,0.42455773582544964,0.5,1.0,0.1,0.9247618802901599
mp-776470,Hf3N4,2,['Hf' 'N'],"Hf,N",Orthorhombic,1.2648000000000001,True,3.118178114433704,49.390316786666666,9.723034753333332,,,0.0,-1.9739463853571442,11.710480923591549,True,False,0.0,,True,False,False,0.9824832340150973,0.8900447331475027,1.0,0.9846724504970849,0.5,1.0,0.1,0.9241455474454163
mp-27528,Cd4As2I3,3,['As' 'Cd' 'I'],"As,Cd,I",Cubic,1.174,True,,,,,,0.005952734982638001,-0.46490962291666604,5.524101317610905,False,False,1.0800000000000002e-05,,False,False,False,0.9174910076755718,0.9839305142725084,0.8877592393116901,0.5,0.5,1.0,0.1,0.9239021388876917
mp-572291,K3ClO,3,['Cl' 'K' 'O'],"Cl,K,O",Orthorhombic,1.0785,True,,,,,,0.00039509950000000005,-1.639030035849999,2.092230640911296,False,False,0.0,,False,False,False,0.8075950423958105,0.990477572647649,0.992129148649899,0.5,0.5,1.0,0.1,0.9235026836585747
mp-1095289,LiCaAs,3,['As' 'Ca' 'Li'],"As,Ca,Li",Orthorhombic,1.073299999999999,True,,,,,,0.0,-1.236092714722222,3.29508821139139,True,False,0.0,,False,False,False,0.8006929159610328,0.9879570483042233,1.0,0.5,0.5,1.0,0.1,0.9233667862358916
mp-542812,GaTe,2,['Ga' 'Te'],"Ga,Te",Monoclinic,1.0066,True,3.027495608101674,11.683822988602103,9.165729657074928,9.638,7.349,0.0,-0.44299320083333205,5.154297046168311,True,False,0.0,,False,False,False,0.7065501292657236,0.9310502769449281,1.0,0.9569469786127274,0.1337096170729373,1.0,0.1,0.9232080823573728
mp-28108,Na4SnTe4,3,['Na' 'Sn' 'Te'],"Na,Sn,Te",Orthorhombic,1.0196,True,2.573402813397078,27.75257573666667,6.62240204,,,0.0,-0.8616289799999991,4.091099375883919,True,False,0.0,,False,False,False,0.7255679873656871,0.9455382954115379,1.0,0.6656981819038424,0.5,1.0,0.1,0.9230774684387287
mp-18156,KBaPSe4,4,['Ba' 'K' 'P' 'Se'],"Ba,K,P,Se",Orthorhombic,1.3932,True,,,,,,0.0,-1.289564559466837,3.721450868440217,True,False,0.0,,False,False,False,0.991194497534206,0.6605668896662104,1.0,0.5,0.5,1.0,0.1,0.921883657833483
mp-556528,In4GeS4,3,['Ge' 'In' 'S'],"Ge,In,S",Cubic,1.0696,True,,,,,,0.0,-0.677109670740738,4.708280678747705,True,False,0.0,,False,False,False,0.7957358459773436,0.9859871075224773,1.0,0.5,0.5,1.0,0.1,0.9218320276227074
mp-1078562,SrAgSF,4,['Ag' 'F' 'S' 'Sr'],"Ag,F,S,Sr",Tetragonal,1.253299999999999,True,,,,,,0.0071664281249980005,-2.221776139453126,5.312733446667156,False,False,0.0,,False,False,False,0.9767834677370398,0.9059999251495482,0.8664693327911268,0.5,0.5,1.0,0.1,0.9217131889044738
mp-470,GeO2,2,['Ge' 'O'],"Ge,O",Tetragonal,1.2157,True,2.063325621418006,13.169586053333331,4.257312619999999,202.915,130.151,0.0,-2.156655663333334,6.20512814957392,True,False,0.0,,False,False,False,0.9528642968189696,0.9503922356189344,1.0,0.28600961507476647,0.4778701284311545,1.0,0.1,0.9214633646519129
mp-556916,GaAgS2,3,['Ag' 'Ga' 'S'],"Ag,Ga,S",Monoclinic,1.020499999999999,True,2.663871440841944,10.425042963333334,7.096211053333334,,,0.0026334225,-0.6173777514062481,4.542900258727241,False,False,7.72e-05,,False,False,False,0.7268749814350357,0.9464838333916902,0.9486945000067252,0.7368471275203359,0.5,1.0,0.1,0.9213920144972441
mp-1199971,Rb2PH4Se3O2,5,['H' 'O' 'P' 'Rb' 'Se'],"H,O,P,Rb,Se",Orthorhombic,1.3946,True,,,,,,0.0,-1.138266276389508,3.238087882868075,True,False,0.004428899999999,,False,False,False,0.9907271356477442,0.6577584215601022,1.0,0.5,0.5,1.0,0.1,0.9213455471459513
mp-11902,Ba2GeSe4,3,['Ba' 'Ge' 'Se'],"Ba,Ge,Se",Monoclinic,1.4121000000000001,True,2.425152433697038,63.066776036666646,5.881364326666666,,,0.0,-1.62330692705357,4.947741946035637,True,False,0.0,,False,False,False,0.9838862076491363,0.6224989179430453,1.0,0.5461965145508528,0.5,1.0,0.1,0.9212758667863687
mp-1018098,Ba2BrN,3,['Ba' 'Br' 'N'],"Ba,Br,N",Trigonal,1.1377,True,2.332750731789975,34.84963021666667,5.4417259766666675,37.437,16.787,0.0,-1.41151841,5.124717030741697,True,False,0.0,,False,False,False,0.879948820916994,0.9982610137917461,1.0,0.4733769342450761,0.3042251104196148,1.0,0.1,0.9211554084767333
mp-29295,Sr3Sb4S9,3,['S' 'Sb' 'Sr'],"S,Sb,Sr",Orthorhombic,1.0677,True,,,,,,0.0,-1.259564848281249,4.147069228580007,True,False,0.0834573,,False,False,False,0.7931758879483007,0.9849188218659806,1.0,0.5,0.5,1.0,0.1,0.9210317952669722
mp-28914,Cd4P2Br3,3,['Br' 'Cd' 'P'],"Br,Cd,P",Cubic,1.3986,True,,,,,,0.0,-0.6612911865873,5.114675492739633,True,False,0.0,,False,False,False,0.9893262481124748,0.6497218772010587,1.0,0.5,0.5,1.0,0.1,0.9197898436082774
mp-554930,Nb2AgPS10,4,['Ag' 'Nb' 'P' 'S'],"Ag,Nb,P,S",Monoclinic,1.1059,True,,,,,,0.0033025181122370005,-0.8964081025935381,3.155752266220045,False,False,5e-07,,False,False,False,0.8426034952698018,0.99889610973562,0.9360837198270832,0.5,0.5,1.0,0.1,0.9195062202345642
mp-15502,Ba4TiP4,3,['Ba' 'P' 'Ti'],"Ba,P,Ti",Cubic,1.0636,True,,,,,,0.0,-1.0696733649338621,4.096011687036275,True,False,0.0,,False,False,False,0.7876192430493146,0.9824832340150973,1.0,0.5,0.5,1.0,0.1,0.9192772958645932
mp-18351,Sr3(GeP2)2,3,['Ge' 'P' 'Sr'],"Ge,P,Sr",Monoclinic,1.0635,True,,,,,,0.0,-0.9205362554894181,3.8455424485641823,True,False,0.0,,False,False,False,0.7874831689678398,0.9824216124159056,1.0,0.5,0.5,1.0,0.1,0.9192340341043457
mp-1203106,Ga7Sb7(Te4Cl13)2,4,['Cl' 'Ga' 'Sb' 'Te'],"Cl,Ga,Sb,Te",Triclinic,1.4002000000000001,True,,,,,,0.0,-1.217792329809027,3.434422170293039,True,False,0.3300519,,False,False,False,0.9887387628215013,0.6465026382233333,1.0,0.5,0.5,1.0,0.1,0.9191600864388753
mp-6449,CdCu2SiS4,4,['Cd' 'Cu' 'S' 'Si'],"Cd,Cu,S,Si",Orthorhombic,0.9802999999999991,True,2.726828286367393,10.225324966666667,7.435592503333333,,,0.0,-0.7558171031249981,4.2040783700915885,True,False,0.003121999999999,,False,False,False,0.6674269844717848,0.8972482294872102,1.0,0.7840389563705682,0.5,1.0,0.1,0.919049823996613
mp-559984,Rb8AlAu3O4,4,['Al' 'Au' 'O' 'Rb'],"Al,Au,O,Rb",Orthorhombic,1.4024,True,,,,,,0.0,-1.310884286406249,4.816508364767265,True,False,0.0,,False,False,False,0.9879057307570569,0.6420723915520185,1.0,0.5,0.5,1.0,0.1,0.918287291422067
mp-1198419,K2Cd3Se4,3,['Cd' 'K' 'Se'],"Cd,K,Se",Orthorhombic,1.4027999999999992,True,,,,,,0.0,-1.031509651263887,4.558188684746677,True,False,0.0,,False,False,False,0.9877511356075798,0.6412664548624215,1.0,0.5,0.5,1.0,0.1,0.9181277521312581
mp-10182,LiZnP,3,['Li' 'P' 'Zn'],"Li,P,Zn",Cubic,1.3386,False,3.165170284518668,15.957661824996572,10.018302929999988,63.12,51.137,0.0,-0.655819149880952,3.705776588364316,True,False,0.0,,False,False,False,0.9999938750187578,0.7668396539824944,1.0,0.9936238980451589,0.5372773223127963,1.0,0.0,0.9177957337901169
mp-1197017,Ba2Ge(Sb2S5)2,4,['Ba' 'Ge' 'S' 'Sb'],"Ba,Ge,S,Sb",Tetragonal,1.380199999999999,True,,,,,,0.0018492983823480001,-1.043002797941175,4.102702073293879,False,False,0.0,,False,False,False,0.9949626054421343,0.686510639609488,0.9636896580876786,0.5,0.5,1.0,0.1,0.9176396618238764
mp-28879,Ca5P8,2,['Ca' 'P'],"Ca,P",Monoclinic,1.1418,False,3.086845246634315,17.906313118605095,9.528613576668866,,,0.0,-1.057331754908424,2.539264062615659,True,False,0.0,,False,False,False,0.8844758007491842,0.9973632600990943,1.0,0.9766159900921875,0.5,1.0,0.0,0.9172158377159884
mp-19178,CoAgO2,3,['Ag' 'Co' 'O'],"Ag,Co,O",Hexagonal,1.331999999999999,False,3.261002322395165,15.808172749738425,10.634136146666664,,,0.0,-1.005616199166666,7.578299942146375,True,False,0.0,,False,False,False,0.9998000199986666,0.7790431143423834,1.0,0.9998924048126999,0.5,1.0,0.0,0.9167903328729291
mp-574529,Al(SeCl2)2,3,['Al' 'Cl' 'Se'],"Al,Cl,Se",Orthorhombic,1.4066,True,,,,,,0.0,-1.069165520446427,2.57894438387564,True,False,0.0,,False,False,False,0.9862344980688312,0.633604149835735,1.0,0.5,0.5,1.0,0.1,0.916599246992568
mp-2624,AlSb,2,['Al' 'Sb'],"Al,Sb",Cubic,1.2255,False,3.465530203302232,13.325643436666676,12.009899590000012,49.576,28.771,0.0,-0.252975485,4.175546636123753,True,False,0.0,,False,False,False,0.9598583751871327,0.9400382413839665,1.0,0.9595490981808875,0.40724672226155834,1.0,0.0,0.915627366957667
mp-1095151,BaCdAsF,4,['As' 'Ba' 'Cd' 'F'],"As,Ba,Cd,F",Tetragonal,0.9586000000000001,True,2.818550725106788,20.103319366666668,7.9442281900000005,,,0.0,-1.948395214375,5.882470652399688,True,False,0.0,,False,False,False,0.6347137780075104,0.8652628027375152,1.0,0.847499260142311,0.5,1.0,0.1,0.9155927539338515
mp-12459,Ag3PS4,3,['Ag' 'P' 'S'],"Ag,P,S",Orthorhombic,0.9914000000000001,True,2.6388941004392983,10.112646456666665,6.963762073333332,,,0.0,-0.256124809903273,4.6642434210773995,True,False,0.0,,False,False,False,0.6840282062515147,0.9122168385911134,1.0,0.7175189437099558,0.5,1.0,0.1,0.9154674189080391
mp-27741,TeAuI,3,['Au' 'I' 'Te'],"Au,I,Te",Monoclinic,1.1214,False,3.220685185381107,15.259085733333334,10.372813063333334,,,0.0,-0.405502547222223,7.131650353385349,True,False,0.0,,False,False,False,0.8612838750534154,0.9999891111703948,1.0,0.9992364175831963,0.5,1.0,0.0,0.9152047980763925
mp-15503,Ba4TiAs4,3,['As' 'Ba' 'Ti'],"As,Ba,Ti",Cubic,1.0537,True,,,,,,0.0,-1.101933833842593,4.7685809744612975,True,False,0.0,,False,False,False,0.7740266060435026,0.9758752679184007,1.0,0.5,0.5,1.0,0.1,0.9148879416986357
mp-28711,Sb2S2O,3,['O' 'S' 'Sb'],"O,S,Sb",Triclinic,1.2374,True,,,,11.667,10.585,0.0010988941666650002,-0.9498377925,4.465751945997382,False,False,0.0006389999999990001,,False,False,False,0.9676390678769682,0.9262872484875245,0.9782618707036945,0.5,0.14301306487420284,1.0,0.1,0.9147196284057144
